,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,1485,1508,1383,1390,1411100,1390
1,2016-01-05,1400,1423,1316,1321,1903400,1321
2,2016-01-06,1323,1436,1323,1409,1656900,1409
3,2016-01-07,1375,1431,1369,1397,1011700,1397
4,2016-01-08,1374,1412,1356,1372,924800,1372
5,2016-01-12,1310,1328,1234,1254,1114800,1254
6,2016-01-13,1290,1310,1261,1298,700900,1298
7,2016-01-14,1238,1239,1169,1216,1097100,1216
8,2016-01-15,1270,1275,1172,1176,1346900,1176
9,2016-01-18,1157,1196,1133,1184,1223900,1184
10,2016-01-19,1147,1153,1095,1130,1640900,1130
11,2016-01-20,1139,1148,1074,1077,920000,1077
12,2016-01-21,1086,1126,1018,1020,1693300,1020
13,2016-01-22,1071,1115,1044,1112,1096700,1112
14,2016-01-25,1145,1232,1127,1196,1485100,1196
15,2016-01-26,1153,1223,1150,1186,1020500,1186
16,2016-01-27,1245,1269,1188,1205,1235200,1205
17,2016-01-28,1182,1233,1158,1219,1193600,1219
18,2016-01-29,1232,1243,1156,1240,1227300,1240
19,2016-02-01,1276,1331,1251,1325,1249900,1325
20,2016-02-02,1300,1330,1288,1303,536900,1303
21,2016-02-03,1245,1282,1219,1235,929000,1235
22,2016-02-04,1235,1239,1170,1171,609000,1171
23,2016-02-05,1154,1178,1122,1156,792600,1156
24,2016-02-08,1126,1145,1105,1130,1387900,1130
25,2016-02-09,1098,1122,1065,1101,1193000,1101
26,2016-02-10,1120,1153,1073,1108,1167600,1108
27,2016-02-12,1065,1069,889,959,2280100,959
28,2016-02-15,1026,1035,983,1029,727100,1029
29,2016-02-16,1022,1059,1015,1019,1210200,1019
30,2016-02-17,1006,1053,1001,1021,1010300,1021
31,2016-02-18,1057,1115,1054,1104,1102100,1104
32,2016-02-19,1090,1090,997,1031,1126900,1031
33,2016-02-22,1007,1046,974,1030,1472400,1030
34,2016-02-23,1035,1090,1005,1013,1552300,1013
35,2016-02-24,1003,1033,987,1013,697600,1013
36,2016-02-25,1023,1046,1013,1037,839400,1037
37,2016-02-26,1042,1047,986,988,1195300,988
38,2016-02-29,1002,1032,989,1001,1161000,1001
39,2016-03-01,998,1008,927,978,1178700,978
40,2016-03-02,1008,1128,1004,1128,1963200,1128
41,2016-03-03,1188,1260,1181,1215,2405000,1215
42,2016-03-04,1210,1233,1176,1187,1163700,1187
43,2016-03-07,1200,1204,1171,1185,663500,1185
44,2016-03-08,1181,1183,1104,1154,778500,1154
45,2016-03-09,1125,1153,1105,1131,731400,1131
46,2016-03-10,1147,1188,1142,1182,619300,1182
47,2016-03-11,1175,1193,1153,1180,673400,1180
48,2016-03-14,1187,1258,1165,1235,997600,1235
49,2016-03-15,1252,1349,1252,1308,1583800,1308
50,2016-03-16,1308,1375,1302,1321,1298400,1321
51,2016-03-17,1346,1373,1292,1302,829800,1302
52,2016-03-18,1327,1363,1284,1324,857700,1324
53,2016-03-22,1350,1351,1276,1305,729200,1305
54,2016-03-23,1311,1332,1278,1294,490000,1294
55,2016-03-24,1308,1336,1289,1295,800800,1295
56,2016-03-25,1302,1315,1283,1290,334100,1290
57,2016-03-28,1309,1310,1272,1304,408300,1304
58,2016-03-29,1315,1369,1315,1347,491800,1347
59,2016-03-30,1347,1417,1338,1378,697200,1378
60,2016-03-31,1400,1443,1379,1381,726300,1381
61,2016-04-01,1403,1414,1261,1295,1016100,1295
62,2016-04-04,1295,1325,1255,1312,908900,1312
63,2016-04-05,1289,1294,1195,1216,979200,1216
64,2016-04-06,1191,1194,1127,1170,1577900,1170
65,2016-04-07,1180,1234,1174,1213,1105100,1213
66,2016-04-08,1175,1253,1142,1240,1277800,1240
67,2016-04-11,1218,1220,1150,1179,1024200,1179
68,2016-04-12,1190,1197,1162,1177,540400,1177
69,2016-04-13,1171,1184,1150,1171,652600,1171
70,2016-04-14,1193,1212,1177,1212,906200,1212
71,2016-04-15,1194,1233,1187,1213,820900,1213
72,2016-04-18,1153,1181,1148,1154,783400,1154
73,2016-04-19,1195,1230,1177,1230,472000,1230
74,2016-04-20,1243,1277,1241,1258,530200,1258
75,2016-04-21,1299,1320,1277,1291,770200,1291
76,2016-04-22,1290,1327,1254,1310,950700,1310
77,2016-04-25,1320,1320,1238,1246,619600,1246
78,2016-04-26,1234,1239,1165,1203,595800,1203
79,2016-04-27,1222,1273,1221,1250,768200,1250
80,2016-04-28,1275,1299,1221,1249,745200,1249
81,2016-05-02,1165,1207,1160,1207,367400,1207
82,2016-05-06,1208,1238,1207,1235,419800,1235
83,2016-05-09,1232,1254,1207,1231,593400,1231
84,2016-05-10,1245,1266,1224,1254,927900,1254
85,2016-05-11,1265,1277,1256,1261,460800,1261
86,2016-05-12,1262,1262,1081,1165,2315100,1165
87,2016-05-13,1171,1333,1142,1280,2368800,1280
88,2016-05-16,1281,1369,1281,1300,1656600,1300
89,2016-05-17,1321,1336,1302,1315,587400,1315
90,2016-05-18,1311,1311,1221,1230,985700,1230
91,2016-05-19,1233,1239,1192,1222,837900,1222
92,2016-05-20,1222,1295,1213,1264,963900,1264
93,2016-05-23,1264,1287,1240,1256,630800,1256
94,2016-05-24,1256,1256,1179,1189,948400,1189
95,2016-05-25,1215,1216,1133,1143,1138400,1143
96,2016-05-26,1145,1145,1067,1111,1277500,1111
97,2016-05-27,1115,1118,1091,1112,636100,1112
98,2016-05-30,1119,1160,1114,1150,526300,1150
99,2016-05-31,1139,1148,1120,1148,620900,1148
100,2016-06-01,1130,1148,1116,1128,476200,1128
101,2016-06-02,1105,1116,1071,1077,521800,1077
102,2016-06-03,1077,1132,1077,1126,627800,1126
103,2016-06-06,1092,1106,1069,1084,706800,1084
104,2016-06-07,1090,1094,1043,1072,1106500,1072
105,2016-06-08,1068,1076,1030,1041,1145400,1041
106,2016-06-09,1041,1066,1030,1062,578600,1062
107,2016-06-10,1063,1067,1051,1058,783800,1058
108,2016-06-13,1044,1046,1005,1007,665300,1007
109,2016-06-14,1007,1010,949,962,971300,962
110,2016-06-15,965,1013,959,998,890400,998
111,2016-06-16,998,1019,945,955,727900,955
